,Letter,City,Population,GoogleUrl,YandexUrl,WikiUrl,PicUrl,MapUrl,Latitude,Longitude,WikiSummary
346,к,Краснодар,932629,https://www.google.com/search?q=Краснодар,https://yandex.ru/search/?text=Краснодар,https://ru.wikipedia.org/wiki/Краснодар,,https://www.openstreetmap.org/search?query=Краснодар,45.0328,38.9769,"Краснода́р (до 1920 года — Екатеринода́р) — город на юго-западе России, расположенный на правом берегу реки Кубани, на расстоянии 120 км от Чёрного моря (по автодороге от пос. Джубга), 140 км от Азовского моря (по автодороге от станицы Голубицкой) и 1300 км к югу от Москвы (по автодороге М-4 «Дон»). Административный центр Краснодарского края. Вместе с прилегающими сельскими населёнными пунктами образует муниципальное образование город Краснодар со статусом городского округа.
Крупный экономический и культурный центр Северного Кавказа и Южного федерального округа, центр историко-географической области Кубань. Неофициально именуется столицей Кубани, а также столицей Юга России.
Население города — 948 827 (2021) человек. Население городского округа (с подчинёнными сельскими населёнными пунктами) — 1 022 028 жителей (на 2020 год)."
347,к,Кемерово,556382,https://www.google.com/search?q=Кемерово,https://yandex.ru/search/?text=Кемерово,https://ru.wikipedia.org/wiki/Кемерово,https://upload.wikimedia.org/wikipedia/commons/2/25/Kemerovo1.jpg,https://www.openstreetmap.org/search?query=Кемерово,55.3333,86.0833,"Ке́мерово — город в России, административный центр Кемеровской области — Кузбасса и Кемеровского района (муниципального округа). В состав района (округа) не входит. В настоящее время занимает тридцатое место по численности населения и пятидесятое по площади среди городов России.
Город областного подчинения, образует Кемеровский городской округ.
Расположен на юге Западной Сибири, на обоих берегах рек Томи и Искитимки, в северной части Кузнецкого угольного бассейна (Кузбасса).
Кемерово — важный административный, промышленный, транспортный, экономический, научный и культурный центр Сибири. Кемерово — первый по численности и плотности населения город Кемеровской области. Является центром Кемеровской агломерации. Население — 552 546 чел. (2021).
С начала XX века в городе работают предприятия угольной промышленности. Имеются предприятия химической, лёгкой и пищевой промышленности. День города празднуется 12 июня и совпадает с днём России.
В 2017 году город Кемерово занял 10 место в рейтинге лучших городов по качеству жизни, составленном Финансовым университетом при Правительстве РФ. В 2019 году город вновь вошёл в десятку лучших городов России, заняв 10 место."
348,к,Киров,518348,https://www.google.com/search?q=Киров,https://yandex.ru/search/?text=Киров,https://ru.wikipedia.org/wiki/Киров_(город),https://upload.wikimedia.org/wikipedia/commons/0/08/%D0%9A%D0%BE%D0%BC%D1%81%D0%BE%D0%BC%D0%BE%D0%BB%D1%8C%D1%81%D0%BA%D0%B0%D1%8F_%D0%BF%D0%BB%D0%BE%D1%89%D0%B0%D0%B4%D1%8C_%D0%B2_%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%B5_%D0%9A%D0%B8%D1%80%D0%BE%D0%B2%D0%B5.jpg,https://www.openstreetmap.org/search?query=Киров,58.5969,49.6583,"Ки́ров (до 1934 года — Вя́тка, с 1457 по 1780 год также Хлы́нов) — город в Российской Федерации, в Приволжском федеральном округе, административный центр Кировской области и одноимённого муниципального образования со статусом городского округа. Расположен на реке Вятке, в 896 км к северо-востоку от Москвы.
Население — 521 091 чел. (2021), входит в сотню самых крупных городов Европы, население городского округа — 546 206 чел. (2021), население Кировской агломерации оценивается в 750 тыс. человек.
Исторический, культурный, промышленный и научный центр Приуралья. Родина дымковской игрушки.
Указом Президента Российской Федерации от 20 мая 2021 года городу было присвоено звание «Город трудовой доблести»."
349,к,Калининград,489359,https://www.google.com/search?q=Калининград,https://yandex.ru/search/?text=Калининград,https://ru.wikipedia.org/wiki/Калининград,https://upload.wikimedia.org/wikipedia/commons/0/05/Kaliningrad_Montage_%282016%29.png,https://www.openstreetmap.org/search?query=Калининград,55.9197,37.8281,"Калинингра́д — город в России, административный центр Калининградской области, являющийся самым западным областным центром Российской Федерации. До 4 июля 1946 года город носил название Кёнигсбе́рг (нем. Königsberg), ранее фигурировало название Круле́вец (польск. Królewiec); до 1255 года — Твангсте (прусск. Twangste, Tuwangste, Twānksta).
Город областного значения, образует городской округ.
Расположен при впадении реки Преголи в Калининградский залив.
Население — 493 256 чел. (2021). По утверждениям городских властей, к ним добавляется ещё от 120 до 180 тыс. жителей области и приезжих из других регионов страны. Калининград — второй по численности населения (первый — Санкт-Петербург) город Северо-Западного федерального округа, третий (после Риги и Вильнюса) — Прибалтики и седьмой среди городов побережья Балтийского моря. Калининград входит в шестёрку основных центров внутреннего миграционного притяжения в России за последние два десятилетия. Город является ядром быстрорастущей Калининградской агломерации с населением до 0,8 млн человек.
Город является крупным транспортным узлом: железные и шоссейные дороги; морской и речной порты; международный аэропорт Храброво. В Калининграде расположен штаб Балтийского флота ВМФ России. Калининград входит в число 25 крупнейших промышленных центров России. Был признан лучшим городом России в 2012, 2013 и 2014 годах согласно рейтингу журнала «Коммерсантъ Секрет Фирмы»; самый красивый город страны по версии «РБК». Лучший город России для бизнеса согласно рейтингу журнала Forbes. По опубликованному в 2019 году первому индексу качества городской среды Министерства строительства и ЖКХ РФ занял пятое место в категории крупных городов в России.В Калининграде расположены музеи (Мирового океана, Музей янтаря, Музей изобразительных искусств, Историко-художественный, Научный морской музей Атлантического НИИ морского рыбного хозяйства и океанографии, Гидробиологический музей им. Н. С. Гаевской, музеи фортификации и т. д.), театры, крупные библиотеки (в частности, фрагменты средневекового книжного собрания — библиотеки Валленродта), один из самых больших и старейших зоопарков в современной России, ботанический сад. В центре города расположен кафедральный собор в стиле кирпичной готики. До 2010 года Калининград имел статус «исторического города». В 2018 году в городе проведены матчи Чемпионата мира по футболу.
До конца Второй мировой войны город располагался в немецкой провинции Восточная Пруссия и был передан СССР по решению Потсдамской конференции 1945 года вместе с северной частью провинции."
350,к,Курск,452976,https://www.google.com/search?q=Курск,https://yandex.ru/search/?text=Курск,https://ru.wikipedia.org/wiki/Курск,https://upload.wikimedia.org/wikipedia/commons/2/2c/Red_Square_in_Kursk.JPG,https://www.openstreetmap.org/search?query=Курск,51.7303,36.1939,"Курск — город областного значения в России, административный центр Курской области, а также Курского района. В состав административного и муниципального района не входит, образует самостоятельный городской округ.
Расположен в 519 км к югу от Москвы. В средние века — столица Курского княжества, в 1918 году — место пребывания Временного рабоче-крестьянского правительства Украины.
Археологические исследования показывают, что на месте нынешнего Знаменского монастыря Курска существовал крупный населённый пункт не позднее VIII века.
С 1508 года — южный пограничный город в составе Московского государства. В том же году началось его восстановление как города-крепости. В 1797 году ему присвоен статус губернского города. Курск — место кровопролитных боёв Великой Отечественной войны, «Город воинской славы» (с 27 апреля 2007 года), награждён орденом Отечественной войны I степени «за мужество и стойкость, проявленные трудящимися города в годы Великой Отечественной войны, а также успехи в хозяйственном и культурном строительстве» (9 апреля 1980 года).
Город — один из культурных, религиозных центров России. Курск обладает крупным промышленным комплексом, научно-образовательными центрами. Курск — транспортный узел центральной России."
351,к,Калуга,332039,https://www.google.com/search?q=Калуга,https://yandex.ru/search/?text=Калуга,https://ru.wikipedia.org/wiki/Калуга,,https://www.openstreetmap.org/search?query=Калуга,54.5358,36.2706,"Калу́га — город в европейской части России, в Центральном федеральном округе, административный центр Калужской области и муниципального образования город Калуга со статусом городского округа. Расположен на берегах Оки и её притоков — Яченки, Калужки, Киёвки, в 160 км к юго-западу от центра Москвы, в 80 км от новых границ Москвы, в 143 км от МКАД. Население — 331 842 человек (2021).
Железнодорожные станции: Калуга I и Калуга II. Международный аэропорт «Калуга» им. К. Э. Циолковского.
В Калуге с 1892 по 1935 год жил и работал теоретик космонавтики, выдающийся изобретатель К. Э. Циолковский.
В 1967 году открыт Государственный музей истории космонавтики, первый в мире и крупнейший в России, созданный при непосредственном участии Сергея Королёва, Юрия Гагарина и других космонавтов СССР."
352,к,Курган,312364,https://www.google.com/search?q=Курган,https://yandex.ru/search/?text=Курган,https://ru.wikipedia.org/wiki/Курган_(город),https://upload.wikimedia.org/wikipedia/commons/2/25/FD20-2697_Kurgan.JPG,https://www.openstreetmap.org/search?query=Курган,60.1675,56.1367,"Курга́н — город в России, административный центр Курганской области. Основан в 1679 году, но поселение на этом месте существовало с 1553 года. Расположен в Уральском федеральном округе, на берегах Тобола (преимущественно на левом берегу).
Население города — 309 285 чел. (2021). С пригородами (Кетово, Варгаши и другие населённые пункты) формируется городская агломерация с населением 360 000 человек (2015).
Курган — один из важнейших экономических, научных и культурных центров УрФО, крупный транспортный узел. Промышленный центр (среднее машиностроение, химическая, лёгкая и пищевая промышленность, военно-промышленный комплекс). Город известен в стране благодаря Российскому научному центру «Восстановительная травматология и ортопедия» имени академика Г. А. Илизарова. Также в Кургане производятся автобусы КАвЗ, боевые машины пехоты БМП-3 и Курганец-25, а также медикаменты, нефтегазовое оборудование и трубопроводная арматура.
Имеет статус города областного подчинения, в границах которого образовано муниципальное образование город Курган со статусом городского округа как единственный населённый пункт в его составе."
353,к,Кострома,276929,https://www.google.com/search?q=Кострома,https://yandex.ru/search/?text=Кострома,https://ru.wikipedia.org/wiki/Кострома,https://upload.wikimedia.org/wikipedia/commons/5/59/Ipatiev_Monastery_in_Kostroma.jpg,https://www.openstreetmap.org/search?query=Кострома,59.0358,163.1586,"Кострома́ — город в России на реке Волге, основанный Юрием Долгоруким в 1152 году. Административный центр Костромской области, речной порт. Население — 277 393 чел. (2021). Расположен в 330 км от Москвы. Площадь города составляет 144,5 км². Наименьший по численности населения областной центр в Центральном федеральном округе.
Кострома основана в XII веке, а в XIII веке стала центром удельного княжества. Исторический центр города в основном сохранил образцовый в своём роде ансамбль эпохи классицизма конца XVIII—XIX веков. Из памятников допетровской эпохи наиболее интересны комплексы Ипатьевского и Богоявленско-Анастасииного монастырей. Город входит в список поселений, имеющих официальный статус «исторических». Входит в «Золотое кольцо России», в список городов которого Кострому лично включил Бычков Юрий Александрович, придумавший этот туристический маршрут в 1960-е годы.Город включён в Перечень исторических городов России.
День города в Костроме отмечается во вторую субботу августа."
354,к,Комсомольск-на-Амуре,244768,https://www.google.com/search?q=Комсомольск-на-Амуре,https://yandex.ru/search/?text=Комсомольск-на-Амуре,https://ru.wikipedia.org/wiki/Комсомольск-на-Амуре,https://upload.wikimedia.org/wikipedia/commons/7/70/%D0%9A%D0%BE%D0%BC%D1%81%D0%BE%D0%BC%D0%BE%D0%BB%D1%8C%D1%81%D0%BA-%D0%BD%D0%B0-%D0%90%D0%BC%D1%83%D1%80%D0%B5_%D0%94%D0%BE%D0%BC_%D1%81%D0%BE_%D1%88%D0%BF%D0%B8%D0%BB%D0%B5%D0%BC.jpg,https://www.openstreetmap.org/search?query=Комсомольск-на-Амуре,50.552,137.0152,"Комсомо́льск-на-Аму́ре — город в Хабаровском крае России. Административный центр Комсомольского муниципального района. Образует муниципальное образование город Комсомольск-на-Амуре со статусом городского округа как единственный населённый пункт в его составе.
Второй по величине город Хабаровского края и четвёртый на Дальнем Востоке России. Расположен на левом берегу Амура, в 404 км к северо-востоку от Хабаровска (по автодороге). Расстояние от Москвы по автодорогам составляет 8700 км.
Крупнейший промышленный центр дальневосточного региона. Градообразующие предприятия: судостроительный, авиазавод, нефтеперерабатывающий и металлургический заводы. Нефтепровод и газопровод с Сахалина. Транспортный узел на Байкало-Амурской магистрали и автодорогах федерального и регионального значения; речной порт. Действуют технический и педагогический университеты.
10 мая 1932 года высадился отряд комсомольцев в районе села Пермского, основанного 18 [30] августа 1860 года.
В мае 1932 года прибыли вольнонаемные и вербованные (прибывшие по оргнабору) строители.
10 декабря 1932 года — село Пермское преобразовано в город Комсомольск-на-Амуре.
В мае 1933 года на строительство города прибыли заключенные.
В 1934 году прибыли военные строители ОВСК — Особого военно-строительного корпуса.
В советское время город был военно-промышленным центром союзного значения.
В период с 1959 по 1992 годы город был закрыт для посещения иностранцами.
Днём города является — 12 июня, в честь даты 12 июня 1933 года, когда заложили фундамент корпусного цеха — первого промышленного объекта судостроительного завода, по другой версии — по случаю приезда ленинградской делегации ВЛКСМ 12 июня 1933 года.
Указом Президента Российской Федерации от 20 мая 2021 года городу было присвоено звание «Город трудовой доблести»."
355,к,Королёв,225858,https://www.google.com/search?q=Королёв,https://yandex.ru/search/?text=Королёв,https://ru.wikipedia.org/wiki/Королёв_(город),https://upload.wikimedia.org/wikipedia/commons/7/7e/Korolev_moscow_region.jpeg,https://www.openstreetmap.org/search?query=Королёв,55.9197,37.8281,"Королёв (основан 26 декабря 1938 года; до 8 июля 1996 года — Калининград) — город в Московской области России, наукоград (с 12 апреля 2001 года). Население — 224 348 человек (2021). Самый большой по населению наукоград. Королёв часто неофициально называют космической столицей России.
Город областного подчинения, образует одноимённый городской округ как единственный населённый пункт в его составе.
В мае 2014 года в состав города был включён упразднённый город Юбилейный (причиной объединения был назван дефицит площадей для развития города Королёва). Губернатор Московской области ранее не исключил того, что к объединённому округу будут присоединены территории прилегающих муниципальных образований."
356,к,Красногорск,175554,https://www.google.com/search?q=Красногорск,https://yandex.ru/search/?text=Красногорск,https://ru.wikipedia.org/wiki/Красногорск,https://upload.wikimedia.org/wikipedia/commons/1/1e/Krasnogorsk_Optikov_square.jpg,https://www.openstreetmap.org/search?query=Красногорск,55.8225,37.3181,"Красного́рск — город в Московской области России.
Центр городского округа Красногорск (до января 2017 года — Красногорского муниципального района) в рамках муниципального устройства; в рамках административно-территориального устройства области составляет город областного подчинения с административной территорией (до апреля 2017 года — центр Красногорского района).
Население в городе — 175 812 чел. (2021), в объединённом городском округе, по сведениям администрации округа, в 2017 году составляла 317 тыс. чел., официально в 2019 году — 263 143 чел., на 1 января 2020 года — 270 504 чел.
В процессе реализации находится создание на территории Красногорска административного центра Московской области: на окраине города, возле деревни Мякинино в Мякининской пойме, вблизи МКАД построены Дом Правительства Московской области и здание Московского областного суда, ведётся строительство нового здания для Московской областной думы. Там же расположена первая в Подмосковье станция Московского метрополитена — «Мякинино».
Город расположен на реке Москве и её притоке реке Баньке, в 22 км от центра Москвы (в 2 км от МКАД), непосредственно примыкая к Москве с северо-запада.
Глава городского округа Красногорск — Алексей Спасский.
День городского округа Красногорска традиционно отмечается в начале сентября."
357,к,Каменск-Уральский,166086,https://www.google.com/search?q=Каменск-Уральский,https://yandex.ru/search/?text=Каменск-Уральский,https://ru.wikipedia.org/wiki/Каменск-Уральский,https://upload.wikimedia.org/wikipedia/commons/9/9e/Kamensk-Uralsky_photo_collage.jpg,https://www.openstreetmap.org/search?query=Каменск-Уральский,56.4056,61.9278,"Ка́менск-Ура́льский — город в Свердловской области, центр Южного управленческого округа, административный центр муниципальных образований город Каменск-Уральский и Каменский городской округ (при этом не входя в последний). Город Каменск-Уральский также образует одноимёное административно-территориальное образование и является центром Каменского района, не входя в его состав.
Крупный промышленный и культурный центр Среднего Урала.
Третий по численности населения и экономическому потенциалу город Свердловской области. Входит в десятку самых крупных железнодорожных транспортных узлов страны. Здесь пересекаются автодороги Серов — Челябинск и Екатеринбург — Курган, есть выход на автомагистраль Екатеринбург — Тюмень.
Поселение основано по указу царя Фёдора Алексеевича от 3 февраля 1682 года. Статус города официально был присвоен в 1940 году.
Распоряжением Правительства РФ от 29.07.2014 № 1398-р (ред. от 24.11.2015) «Об утверждении перечня моногородов», включён в список моногородов Российской Федерации с наиболее сложным социально-экономическим положением.
Указом Президента Российской Федерации от 20 мая 2021 года городу было присвоено звание «Город трудовой доблести»."
358,к,Керчь,151548,https://www.google.com/search?q=Керчь,https://yandex.ru/search/?text=Керчь,https://ru.wikipedia.org/wiki/Керчь,https://upload.wikimedia.org/wikipedia/commons/c/c5/2015._%D0%9A%D0%B5%D1%80%D1%87%D1%8C_198.jpg,https://www.openstreetmap.org/search?query=Керчь,58.0230679,56.232803119037456,"Керчь (укр. Керч, крымскотат. Keriç, Керич) — город в восточном Крыму, на берегу Керченского пролива. Более ранние названия: итал.  Bosphoro Cimmerio, Vospro, Cerchio, Cherz, др.-рус. Кърчевъ, др.-греч. Παντικάπαιον. Город-герой. Образует городской округ Керчь (Керченский горсовет) как единственный населённый пункт в его составе."
359,к,Колпино,149156,https://www.google.com/search?q=Колпино,https://yandex.ru/search/?text=Колпино,https://ru.wikipedia.org/wiki/Колпино,https://upload.wikimedia.org/wikipedia/commons/1/1d/Kolpino_ulTruda06.jpg,https://www.openstreetmap.org/search?query=Колпино,59.7507,30.5886,"Ко́лпино — город в составе Колпинского района города федерального значения Санкт-Петербург, внутригородское муниципальное образование, город воинской славы России (с 5 мая 2011 года). Главное предприятие города — «Ижорские заводы». Население — 149 766 чел. (2021).
Расположен на Приневской низине, на реке Ижоре (левый приток Невы), в 26 км к юго-востоку от исторического центра Санкт-Петербурга. Одноимённая станция находится на железнодорожной магистрали Москва — Санкт-Петербург.
Основан в 1722 году как рабочая слобода при пильной мельнице. В 1912 году получил статус города. В 1927 году стал центром Колпинского района Ленинградской области. В 1930 году этот район был упразднён, и с выделением части территории района в Тосненский район вошёл в состав Ленинградского Пригородного района. В 1936 году вновь стал центром Колпинского района, подчинённого городскому совету Ленинграда."
360,к,Копейск,147634,https://www.google.com/search?q=Копейск,https://yandex.ru/search/?text=Копейск,https://ru.wikipedia.org/wiki/Копейск,https://upload.wikimedia.org/wikipedia/commons/c/c4/Administration_of_Kopeysk.jpg,https://www.openstreetmap.org/search?query=Копейск,55.1117,61.6469,"Копе́йск — город в Челябинской области России. Образует Копейский городской округ. Расположен на юге Западно-Сибирской равнины, граничит с городом Челябинском в его юго-восточной части. Население — 147 634 чел. (2020). Входит в состав агломерации Большой Челябинск."
361,к,Коломна,140129,https://www.google.com/search?q=Коломна,https://yandex.ru/search/?text=Коломна,https://ru.wikipedia.org/wiki/Коломна,https://upload.wikimedia.org/wikipedia/commons/e/e4/Kolomna_04-2014_img34_Kremlin.jpg,https://www.openstreetmap.org/search?query=Коломна,55.0794,38.7783,"Коло́мна — город в Московской области России. Город областного подчинения, входит в городской округ Коломна. Один из древнейших городов Подмосковья, крупный промышленный центр и транспортный узел, речной порт на Оке. Согласно последним исследованиям, основан в 1140-х — 1160-х годах. В городе находится множество архитектурных достопримечательностей, среди которых особое место занимает частично сохранившийся редкий памятник древнерусского оборонительного зодчества — Коломенский кремль.
Указом Президента Российской Федерации от 20 мая 2021 года городу было присвоено звание «Город трудовой доблести»."
362,к,Ковров,135715,https://www.google.com/search?q=Ковров,https://yandex.ru/search/?text=Ковров,https://ru.wikipedia.org/wiki/Ковров,https://upload.wikimedia.org/wikipedia/commons/f/f3/%D0%90%D0%BD%D1%81%D0%B0%D0%BC%D0%B1%D0%BB%D1%8C_%D0%A5%D1%80%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D1%81%D0%BA%D0%BE%D0%B3%D0%BE_%D1%81%D0%BE%D0%B1%D0%BE%D1%80%D0%B0.jpg,https://www.openstreetmap.org/search?query=Ковров,56.3572,41.3192,"Ковро́в — город (с 1778) в России, административный центр Ковровского района Владимирской области (в состав района не входит). административно-территориальное образование, город, соответствующий категории города областного подчинения, в границах которого образован одноимённый городской округ город Ковров.
Крупный железнодорожный узел на линии Москва — Нижний Новгород. Население — 135 715 чел. (2020). Город воинской славы."
363,к,Кисловодск,128779,https://www.google.com/search?q=Кисловодск,https://yandex.ru/search/?text=Кисловодск,https://ru.wikipedia.org/wiki/Кисловодск,https://upload.wikimedia.org/wikipedia/commons/7/7f/%D0%92%D0%B5%D1%87%D0%B5%D1%80%D0%BD%D0%B8%D0%B9_%D0%9A%D0%B8%D1%81%D0%BB%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D0%BA.jpg,https://www.openstreetmap.org/search?query=Кисловодск,43.9333,42.7333,"Кислово́дск — город-курорт в Ставропольском крае Российской Федерации. Административный центр городского округа город-курорт Кисловодск. Бальнеологический и климатический курорт.
Входит в состав эколого-курортного региона Кавказские Минеральные Воды. С 17 января 2006 года Кисловодск является городом-курортом федерального значения.
Город является вторым в России (после Сочи) по количеству здравниц и крупнейшим на Кавказских Минеральных Водах."
364,к,Каспийск,123988,https://www.google.com/search?q=Каспийск,https://yandex.ru/search/?text=Каспийск,https://ru.wikipedia.org/wiki/Каспийск,https://upload.wikimedia.org/wikipedia/commons/d/de/Kaspii.jpg,https://www.openstreetmap.org/search?query=Каспийск,42.8803,47.6383,"Каспи́йск — город на юге России, в Республике Дагестан.
Город республиканского значения, образует муниципальное образование город Каспийск со статусом городского округа как единственный населённый пункт в его составе."
365,к,Кызыл,119438,https://www.google.com/search?q=Кызыл,https://yandex.ru/search/?text=Кызыл,https://ru.wikipedia.org/wiki/Кызыл,https:/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Family_in_tyvan.png,https://www.openstreetmap.org/search?query=Кызыл,51.7,94.45,"Кызы́л (тув. Кызыл — красный) — город в Российской Федерации, столица Республики Тыва. Образует городской округ город Кызыл, является городом республиканского значения."
366,к,Камышин,109910,https://www.google.com/search?q=Камышин,https://yandex.ru/search/?text=Камышин,https://ru.wikipedia.org/wiki/Камышин,,https://www.openstreetmap.org/search?query=Камышин,50.1,45.4,"Камы́шин — город областного значения в Волгоградской области России. Административный центр Камышинского района (в состав района не входит), образует городской округ город Камышин.
Население: 109 910 чел. (2020)."
367,к,Канск,88917,https://www.google.com/search?q=Канск,https://yandex.ru/search/?text=Канск,https://ru.wikipedia.org/wiki/Канск,https://upload.wikimedia.org/wikipedia/commons/5/5f/%D0%9F%D0%BB%D0%BE%D1%89%D0%B0%D0%B4%D1%8C_%D0%9A%D0%BE%D1%80%D0%BE%D1%81%D1%82%D0%B5%D0%BB%D0%B5%D0%B2%D0%B0_%D0%B2_%D0%9A%D0%B0%D0%BD%D1%81%D0%BA%D0%B5.jpg,https://www.openstreetmap.org/search?query=Канск,56.2017,95.7175,"Канск — город (с 1782) в Росси́йской Федера́ции, административный центр Канского района Красноярского края. Население — 88 917 чел. (2020).
В рамках административно-территориального устройства является краевым городом. В рамках муниципального устройства образует муниципальное образование город Канск со статусом городского округа как единственный населённый пункт в его составе."
368,к,Каменск-Шахтинский,87760,https://www.google.com/search?q=Каменск-Шахтинский,https://yandex.ru/search/?text=Каменск-Шахтинский,https://ru.wikipedia.org/wiki/Каменск-Шахтинский,https://upload.wikimedia.org/wikipedia/commons/2/20/%D0%9A%D0%B0%D0%BC%D0%B5%D0%BD%D1%81%D0%BA_-_%D0%BF%D0%B5%D1%80%D0%B5%D0%BA%D1%80%D1%91%D1%81%D1%82%D0%BE%D0%BA_%D1%83%D0%BB%D0%B8%D1%86_%D0%92%D0%BE%D1%80%D0%BE%D1%88%D0%B8%D0%BB%D0%BE%D0%B2%D0%B0_%D0%B8_%D0%9C%D0%B0%D1%80%D0%BA%D1%81%D0%B0.jpg,https://www.openstreetmap.org/search?query=Каменск-Шахтинский,48.3206,40.2611,"Ка́менск-Ша́хтинский (до 1927 года — станица Ка́менская, с 1927 года по 1929 год — город Ка́менск) — город в Ростовской области России.
С 2020 года носит почётное звание «Город воинской доблести».
День города отмечается с 1985 года во вторую субботу сентября."
369,к,Киселевск,86573,https://www.google.com/search?q=Киселевск,https://yandex.ru/search/?text=Киселевск,https://ru.wikipedia.org/wiki/Киселевск,https://upload.wikimedia.org/wikipedia/commons/f/f6/Ksl.jpg,https://www.openstreetmap.org/search?query=Киселевск,53.9899,86.6624,"Киселёвск — город (с 1936 года) областного подчинения в Кемеровской области России.
Административный центр муниципального образования Киселёвский городской округ. Седьмой по количеству жителей город Кемеровской области. Расположен на юге Западной Сибири, в южной части Кузнецкого угольного бассейна (Кузбасса), входит в Новокузнецкую (Кузбасскую) агломерацию."
370,к,Кинешма,80950,https://www.google.com/search?q=Кинешма,https://yandex.ru/search/?text=Кинешма,https://ru.wikipedia.org/wiki/Кинешма,https://upload.wikimedia.org/wikipedia/commons/c/cb/%D0%98%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9_%D1%86%D0%B5%D0%BD%D1%82%D1%80_%D0%9A%D0%B8%D0%BD%D0%B5%D1%88%D0%BC%D1%8B.JPG,https://www.openstreetmap.org/search?query=Кинешма,57.4517,42.1164,"Ки́нешма — город (с 1777) в северо-восточной части Ивановской области России. Административный центр Кинешемского района, в состав которого не входит, образует городской округ Кинешма. По численности населения и промышленному развитию Кинешма является вторым городом области."
371,к,Кузнецк,80497,https://www.google.com/search?q=Кузнецк,https://yandex.ru/search/?text=Кузнецк,https://ru.wikipedia.org/wiki/Кузнецк,https://upload.wikimedia.org/wikipedia/commons/c/cf/%D0%A6%D0%B5%D0%BD%D1%82%D1%80%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D0%BF%D0%BB%D0%BE%D1%89%D0%B0%D0%B4%D1%8C_%D0%9A%D1%83%D0%B7%D0%BD%D0%B5%D1%86%D0%BA%D0%B0.jpg,https://www.openstreetmap.org/search?query=Кузнецк,53.1175,46.6042,"Кузне́цк — город (с 1780 года) в Пензенской области России.
Административный центр Кузнецкого района, в состав которого не входит, являясь городом областного значения, образует муниципальное образование городской округ город Кузнецк.
Население — 80 497 человек (2020).
Площадь территории города — 2287,4 га, городского округа — 4193 га."
